,specimenCode,dateImageUploaded
0,focol2213-2,2016/5/18
0,focol2214-1,2016/5/18
0,focol2214-2,2016/5/18
0,focol2215-1,2016/5/18
0,focol2215-2,2016/5/18
0,focol2216,2016/5/18
0,focol2217,2016/5/18
0,focol2218,2016/5/18
0,focol2219,2016/5/18
0,focol2220,2016/5/18
0,focol2221,2016/5/18
0,focol2222,2016/5/18
0,focol2223,2016/5/18
0,focol2224,2016/5/18
0,focol2225,2016/5/18
0,focol2226,2016/5/18
0,focol2227,2016/5/18
0,focol2228,2016/5/18
0,focol2229,2016/5/18
0,focol2230,2016/5/18
0,focol2231,2016/5/18
0,focol2232,2016/5/18
0,focol2233,2016/5/18
0,focol2234,2016/5/18
0,focol2235,2016/5/18
0,focol2236,2016/5/18
0,focol2237,2016/5/18
0,focol2238,2016/5/18
0,focol2239,2016/5/18
0,focol2240,2016/5/18
0,focol2241,2016/5/18
0,focol2242,2016/5/18
0,focol2243,2016/5/18
0,focol2244,2016/5/18
0,focol2245,2016/5/18
0,focol2246,2016/5/18
0,focol2247,2016/5/18
0,focol2248,2016/5/18
0,focol2249,2016/5/18
0,focol2250,2016/5/18
0,focol2251,2016/5/18
0,focol2252,2016/5/18
0,focol2253,2016/5/18
0,focol2254,2016/5/18
0,focol2255,2016/5/18
0,focol2256,2016/5/18
0,focol2257,2016/5/18
0,focol2258,2016/5/18
0,focol2259,2016/5/18
0,focol2260,2016/5/18
0,focol2261,2016/5/18
0,focol2262,2016/5/18
0,focol2263,2016/5/18
0,focol2264,2016/5/18
0,focol2265,2016/5/18
0,focol2266,2016/5/18
0,focol2267,2016/5/18
0,focol2268,2016/5/18
0,focol2269,2016/5/18
0,focol2270,2016/5/18
0,focol2271,2016/5/18
0,focol2272,2016/5/18
0,focol2273,2016/5/18
0,focol2274,2016/5/18
0,focol2275,2016/5/18
0,focol2276,2016/5/18
0,focol2277,2016/5/18
0,focol2278,2016/5/18
0,focol2279,2016/5/18
0,focol2280,2016/5/18
0,focol2281,2016/5/18
0,focol2282,2016/5/18
0,focol2283,2016/5/18
0,focol2284,2016/5/18
0,focol2285,2016/5/18
0,focol2286,2016/5/18
0,focol2287,2016/5/18
0,focol2288,2016/5/18
0,focol2289,2016/5/18
0,focol2290,2016/5/18
0,focol2291,2016/5/18
0,focol2292,2016/5/18
0,focol2293,2016/5/18
0,focol2294,2016/5/18
0,focol2295,2016/5/18
0,focol2296,2016/5/18
0,focol2297,2016/5/18
0,focol2298,2016/5/18
0,focol2299,2016/5/18
0,focol2300,2016/5/18
0,focol2301,2016/5/18
0,focol2302,2016/5/18
0,focol2303,2016/5/18
0,focol2304,2016/5/18
0,focol2305,2016/5/18
0,focol2306,2016/5/18
0,focol2307,2016/5/18
0,focol2308,2016/5/18
0,focol2309,2016/5/18
0,focol2310,2016/5/18
0,focol2311,2016/5/18
0,focol2312,2016/5/18
0,focol2313,2016/5/18
0,focol2314,2016/5/18
0,focol2315,2016/5/18
0,focol2316,2016/5/18
0,focol2317,2016/5/18
0,focol2318,2016/5/18
0,focol2319,2016/5/18
0,focol2320,2016/5/18
0,focol2321,2016/5/18
0,focol2322,2016/5/18
0,focol2323,2016/5/18
0,focol2324,2016/5/18
0,focol2325,2016/5/18
0,focol2326,2016/5/18
0,focol2327,2016/5/18
0,focol2328,2016/5/18
0,focol2329,2016/5/18
0,focol2330,2016/5/18
0,focol2331,2016/5/18
0,focol2332,2016/5/18
0,focol2333,2016/5/18
0,focol2334,2016/5/18
0,focol2335,2016/5/18
0,focol2336,2016/5/18
0,focol2337,2016/5/18
0,focol2338,2016/5/18
0,focol2339,2016/5/18
0,focol2340,2016/5/18
0,focol2341,2016/5/18
0,focol2342,2016/5/18
0,focol2343,2016/5/18
0,focol2344,2016/5/18
0,focol2345,2016/5/18
0,focol2346,2016/5/18
0,focol2347,2016/5/18
0,focol2348,2016/5/18
0,focol2349,2016/5/18
0,focol2350,2016/5/18
0,focol2351,2016/5/18
0,focol2352,2016/5/18
0,focol2353,2016/5/18
0,focol2354,2016/5/18
0,focol2355,2016/5/18
0,focol2356,2016/5/18
0,focol2357,2016/5/18
0,focol2358,2016/5/18
0,focol2359,2016/5/18
0,focol2360,2016/5/18
0,focol2361,2016/5/18
0,focol2362,2016/5/18
0,focol2363,2016/5/18
0,focol2364,2016/5/18
0,focol2365,2016/5/18
0,focol2366,2016/5/18
0,focol2367,2016/5/18
0,focol2368,2016/5/18
0,focol2369,2016/5/18
0,focol2370,2016/5/18
0,focol2371,2016/5/18
0,focol2372,2016/5/18
0,focol2373,2016/5/18
0,focol2374,2016/5/18
0,focol2375,2016/5/18
0,focol2376,2016/5/18
0,focol2377,2016/5/18
0,focol2378,2016/5/18
0,focol2379,2016/5/18
0,focol2380,2016/5/18
0,focol2381,2016/5/18
0,focol2382,2016/5/18
0,focol2383,2016/5/18
0,focol2384,2016/5/18
0,focol2385,2016/5/18
0,focol2386,2016/5/18
0,focol2387,2016/5/18
0,focol2388,2016/5/18
0,focol2389,2016/5/18
0,focol2390,2016/5/18
0,focol2391,2016/5/18
0,focol2392,2016/5/18
0,focol2393,2016/5/18
0,focol2394,2016/5/18
0,focol2395,2016/5/18
0,focol2396,2016/5/18
0,focol2397,2016/5/18
0,focol2398,2016/5/18
0,focol2399,2016/5/18
0,focol2400,2016/5/18
0,focol2401,2016/5/18
0,focol2402,2016/5/18
0,focol2403,2016/5/18
0,focol2404,2016/5/18
0,focol2405,2016/5/18
0,focol2406,2016/5/18
0,focol2407,2016/5/18
0,focol2408,2016/5/18
0,focol2409,2016/5/18
0,focol2410,2016/5/18
0,focol2411,2016/5/18
0,focol2412,2016/5/18
0,focol2413,2016/5/18
0,focol2414,2016/5/18
0,focol2415,2016/5/18
0,focol2416,2016/5/18
0,focol2417,2016/5/18
0,focol2418,2016/5/18
0,focol2419,2016/5/18
0,focol2420,2016/5/18
0,focol2421,2016/5/18
0,focol2422,2016/5/18
0,focol2423,2016/5/18
0,focol2424,2016/5/18
0,focol2425,2016/5/18
0,focol2426,2016/5/18
0,focol2427,2016/5/18
0,focol2428,2016/5/18
0,focol2429,2016/5/18
0,focol2430,2016/5/18
0,focol2431,2016/5/18
0,focol2432,2016/5/18
0,focol2433,2016/5/18
0,focol2434,2016/5/18
0,focol2435,2016/5/18
0,focol2436,2016/5/18
0,focol2437,2016/5/18
0,focol2438,2016/5/18
0,focol2439,2016/5/18
0,focol2440,2016/5/18
0,focol2441,2016/5/18
0,focol2442,2016/5/18
0,focol2443,2016/5/18
0,focol2444,2016/5/18
0,focol2445,2016/5/18
0,focol2446,2016/5/18
0,focol2447,2016/5/18
0,focol2448,2016/5/18
0,focol2449,2016/5/18
0,focol2450,2016/5/18
0,focol2451,2016/5/18
0,focol2452,2016/5/18
0,focol2453,2016/5/18
0,focol2454,2016/5/18
0,focol2455,2016/5/18
0,focol2456,2016/5/18
0,focol2457,2016/5/18
0,focol2458,2016/5/18
0,focol2459,2016/5/18
0,focol2460,2016/5/18
0,focol2461,2016/5/18
0,focol2462,2016/5/18
0,focol2463,2016/5/18
0,focol2464,2016/5/18
0,focol2465,2016/5/18
0,focol2466,2016/5/18
0,focol2467,2016/5/18
0,focol2468,2016/5/18
0,focol2469,2016/5/18
0,focol2470,2016/5/18
0,focol2471,2016/5/18
0,focol2472,2016/5/18
0,focol2473,2016/5/18
0,focol2474,2016/5/18
0,focol2475,2016/5/18
0,focol2476,2016/5/18
0,focol2477,2016/5/18
0,focol2478,2016/5/18
0,focol2479,2016/5/18
0,focol2480,2016/5/18
0,focol2481,2016/5/18
0,focol2482,2016/5/18
0,focol2483,2016/5/18
0,focol2484,2016/5/18
0,focol2485,2016/5/18
0,focol2486,2016/5/18
0,focol2487,2016/5/18
0,focol2488,2016/5/18
0,focol2489,2016/5/18
0,focol2490,2016/5/18
0,focol2491,2016/5/18
0,focol2492,2016/5/18
0,focol2493,2016/5/18
0,focol2494,2016/5/18
0,focol2495,2016/5/18
0,focol2496,2016/5/18
0,focol2497,2016/5/18
0,focol2498,2016/5/18
0,focol2499,2016/5/18
0,focol2500,2016/5/18
0,focol2501,2016/5/18
0,focol2502,2016/5/18
0,focol2503,2016/5/18
0,focol2504,2016/5/18
0,focol2505,2016/5/18
0,focol2506,2016/5/18
0,focol2507,2016/5/18
0,focol2508,2016/5/18
0,focol2509,2016/5/18
0,focol2510,2016/5/18
0,focol2511,2016/5/18
0,focol2512,2016/5/18
0,focol2513,2016/5/18
0,focol2514,2016/5/18
0,focol2515,2016/5/18
0,focol2516-1,2016/5/18
0,focol2516-2,2016/5/18
0,focol2516-3,2016/5/18
0,focol2517-1,2016/5/18
0,focol2517-2,2016/5/18
0,focol2517-3,2016/5/18
0,focol2517-4,2016/5/18
0,focol2518,2016/5/18
0,focol2519,2016/5/18
0,focol2520,2016/5/18
0,focol2521,2016/5/18
0,focol2522,2016/5/18
0,focol2523,2016/5/18
0,focol2524,2016/5/18
0,focol2525,2016/5/18
0,focol2526,2016/5/18
0,focol2527,2016/5/18
0,focol2528,2016/5/18
0,focol2529,2016/5/18
0,focol2530,2016/5/18
0,focol2531,2016/5/18
0,focol2532,2016/5/18
0,focol2533,2016/5/18
0,focol2534,2016/5/18
0,focol2535,2016/5/18
0,focol2536,2016/5/18
0,focol2537,2016/5/18
0,focol2538,2016/5/18
0,focol2539,2016/5/18
0,focol2540,2016/5/18
0,focol2541,2016/5/18
0,focol2542-1,2016/5/18
0,focol2542-2,2016/5/18
0,focol2543,2016/5/18
0,focol2544,2016/5/18
0,focol2545,2016/5/18
0,focol2546,2016/5/18
0,focol2547,2016/5/18
0,focol2548,2016/5/18
0,focol2549,2016/5/18
0,focol2550,2016/5/18
0,focol2551,2016/5/18
0,focol2552,2016/5/18
0,focol2553-1,2016/5/18
0,focol2553-2,2016/5/18
0,focol2553-3,2016/5/18
0,focol2554,2016/5/18
0,focol2555,2016/5/18
0,focol2556,2016/5/18
0,focol2557,2016/5/18
0,focol2558,2016/5/18
0,focol2559,2016/5/18
0,focol2560,2016/5/18
0,focol2561,2016/5/18
0,focol2562,2016/5/18
0,focol2563,2016/5/18
0,focol2564,2016/5/18
0,focol2565,2016/5/18
0,focol2566,2016/5/18
0,focol2567,2016/5/18
0,focol2568,2016/5/18
0,focol2569,2016/5/18
0,focol2570,2016/5/18
0,focol2571,2016/5/18
0,focol2572,2016/5/18
0,focol2573,2016/5/18
0,focol2574,2016/5/18
0,focol2575,2016/5/18
0,focol2576,2016/5/18
0,focol2577,2016/5/18
0,focol2578,2016/5/18
0,focol2579,2016/5/18
0,focol2580,2016/5/18
0,focol2581,2016/5/18
0,focol2582,2016/5/18
0,focol2583,2016/5/18
0,focol2584,2016/5/18
0,focol2585,2016/5/18
0,focol2586,2016/5/18
0,focol2587,2016/5/18
0,focol2588,2016/5/18
0,focol2589,2016/5/18
0,focol2590,2016/5/18
0,focol2591,2016/5/18
0,focol2592,2016/5/18
0,focol2593,2016/5/18
0,focol2594,2016/5/18
0,focol2595,2016/5/18
0,focol2596,2016/5/18
0,focol2597,2016/5/18
0,focol2598,2016/5/18
0,focol2599,2016/5/18
0,focol2600,2016/5/18
0,focol2601-1,2016/5/18
0,focol2601-2,2016/5/18
0,focol2601-3,2016/5/18
0,focol2602-1,2016/5/18
0,focol2602-2,2016/5/18
0,focol2602-3,2016/5/18
0,focol2603,2016/5/18
0,focol2604,2016/5/18
0,focol2605,2016/5/18
0,focol2606,2016/5/18
0,focol2607,2016/5/18
0,focol2608,2016/5/18
0,focol2609,2016/5/18
0,focol2610,2016/5/18
0,focol2611,2016/5/18
0,focol2612,2016/5/18
0,focol2613,2016/5/18
0,focol2614,2016/5/18
0,focol2615,2016/5/18
0,focol2616,2016/5/18
0,focol2617,2016/5/18
0,focol2618,2016/5/18
0,focol2619,2016/5/18
0,focol2620,2016/5/18
0,focol2621,2016/5/18
0,focol2622,2016/5/18
0,focol2623,2016/5/18
0,focol2624,2016/5/18
0,focol2625,2016/5/18
0,focol2626,2016/5/18
0,focol2627,2016/5/18
0,focol2628,2016/5/18
0,focol2629,2016/5/18
0,focol2630,2016/5/18
0,focol2631,2016/5/18
0,focol2632,2016/5/18
0,focol2633,2016/5/18
0,focol2634,2016/5/18
0,focol2635-1,2016/5/18
0,focol2635-2,2016/5/18
0,focol2636-1,2016/5/18
0,focol2636-2,2016/5/18
0,focol2637,2016/5/18
0,focol2638,2016/5/18
0,focol2639,2016/5/18
0,focol2640,2016/5/18
0,focol2641,2016/5/18
0,focol2642,2016/5/18
0,focol2643,2016/5/18
0,focol2644,2016/5/18
0,focol2645,2016/5/18
0,focol2646,2016/5/18
0,focol2647,2016/5/18
0,focol2648-1,2016/5/18
0,focol2648-2,2016/5/18
0,focol2648-3,2016/5/18
0,focol2649,2016/5/18
0,focol2650,2016/5/18
0,focol2651,2016/5/18
0,focol2652,2016/5/18
0,focol2653,2016/5/18
0,focol2654,2016/5/18
0,focol2655,2016/5/18
0,focol2656,2016/5/18
0,focol2657,2016/5/18
0,focol2658,2016/5/18
0,focol2659,2016/5/18
0,focol2660,2016/5/18
0,focol2661,2016/5/18
0,focol2662,2016/5/18
0,focol2663,2016/5/18
0,focol2664,2016/5/18
0,focol2665,2016/5/18
0,focol2666,2016/5/18
0,focol2667,2016/5/18
0,focol2668,2016/5/18
0,focol2669,2016/5/18
0,focol2670,2016/5/18
0,focol2671,2016/5/18
0,focol2672,2016/5/18
0,focol2673,2016/5/18
0,focol2674,2016/5/18
0,focol2675,2016/5/18
0,focol2676,2016/5/18
0,focol2677,2016/5/18
0,focol2678,2016/5/18
0,focol2679,2016/5/18
0,focol2680,2016/5/18
0,focol2681,2016/5/18
0,focol2682,2016/5/18
0,focol2683,2016/5/18
0,focol2684,2016/5/18
0,focol2685,2016/5/18
0,focol2686,2016/5/18
0,focol2687,2016/5/18
0,focol2688,2016/5/18
0,focol2689,2016/5/18
0,focol2690,2016/5/18
0,focol2691,2016/5/18
0,focol2692,2016/5/18
0,focol2693,2016/5/18
0,focol2694,2016/5/18
0,focol2695,2016/5/18
0,focol2696,2016/5/18
0,focol2697,2016/5/18
0,focol2698,2016/5/18
0,focol2699,2016/5/18
0,focol2700,2016/5/18
0,focol2701,2016/5/18
0,focol2702,2016/5/18
0,focol2703,2016/5/18
0,focol2704,2016/5/18
0,focol2705,2016/5/18
0,focol2706,2016/5/18
0,focol2707,2016/5/18
0,focol2708,2016/5/18
0,focol2709,2016/5/18
0,focol2710,2016/5/18
0,focol2711,2016/5/18
0,focol2712,2016/5/18
0,focol2713,2016/5/18
0,focol2714,2016/5/18
0,focol2715,2016/5/18
0,focol2716,2016/5/18
0,focol2717,2016/5/18
0,focol2718,2016/5/18
0,focol2719,2016/5/18
0,focol2720,2016/5/18
0,focol2721,2016/5/18
0,focol2722,2016/5/18
0,focol2723,2016/5/18
0,focol2724,2016/5/18
0,focol2725,2016/5/18
0,focol2726,2016/5/18
0,focol2727,2016/5/18
0,focol2728,2016/5/18
0,focol2729,2016/5/18
0,focol2730,2016/5/18
0,focol2731,2016/5/18
0,focol2732,2016/5/18
0,focol2733,2016/5/18
0,focol2734,2016/5/18
0,focol2735,2016/5/18
0,focol2736,2016/5/18
0,focol2737,2016/5/18
0,focol2738,2016/5/18
0,focol2739,2016/5/18
0,focol2740,2016/5/18
0,focol2741,2016/5/18
0,focol2742,2016/5/18
0,focol2743,2016/5/18
0,focol2744,2016/5/18
0,focol2745,2016/5/18
0,focol2746,2016/5/18
0,focol2747,2016/5/18
0,focol2748,2016/5/18
0,focol2749,2016/5/18
0,focol2750,2016/5/18
0,focol2751,2016/5/18
0,focol2752,2016/5/18
0,focol2753,2016/5/18
0,focol2754,2016/5/18
0,focol2755,2016/5/18
0,focol2756,2016/5/18
0,focol2757,2016/5/18
0,focol2758,2016/5/18
0,focol2759,2016/5/18
0,focol2760,2016/5/18
0,focol2761,2016/5/18
0,focol2762,2016/5/18
0,focol2763,2016/5/18
0,focol2764,2016/5/18
0,focol2765,2016/5/18
0,focol2766,2016/5/18
0,focol2767,2016/5/18
0,focol2768,2016/5/18
0,focol2769,2016/5/18
0,focol2770,2016/5/18
0,focol2771,2016/5/18
0,focol2772,2016/5/18
0,focol2773,2016/5/18
0,focol2774,2016/5/18
0,focol2775,2016/5/18
0,focol2776,2016/5/18
0,focol2777,2016/5/18
0,focol2778,2016/5/18
0,focol2779,2016/5/18
0,focol2780,2016/5/18
0,focol2781,2016/5/18
0,focol2782,2016/5/18
0,focol2783,2016/5/18
0,focol2784,2016/5/18
0,focol2785,2016/5/18
0,focol2786,2016/5/18
0,focol2787,2016/5/18
0,focol2788,2016/5/18
0,focol2789,2016/5/18
0,focol2790,2016/5/18
0,focol2791,2016/5/18
0,focol2792,2016/5/18
0,focol2793,2016/5/18
0,focol2794,2016/5/18
0,focol2795,2016/5/18
0,focol2796,2016/5/18
0,focol2797,2016/5/18
0,focol2798,2016/5/18
0,focol2799,2016/5/18
0,focol2800,2016/5/18
0,focol2801,2016/5/18
0,focol2802,2016/5/18
0,focol2803,2016/5/18
0,focol2804,2016/5/18
0,focol2805,2016/5/18
0,focol2806,2016/5/18
0,focol2807,2016/5/18
0,focol2808,2016/5/18
0,focol2809,2016/5/18
0,focol2810,2016/5/18
0,focol2811,2016/5/18
0,focol2812,2016/5/18
0,focol2813,2016/5/18
0,focol2814,2016/5/18
0,focol2815,2016/5/18
0,focol2816,2016/5/18
0,focol2817,2016/5/18
0,focol2818,2016/5/18
0,focol2819,2016/5/18
0,focol2820,2016/5/18
0,focol2821,2016/5/18
0,focol2822,2016/5/18
0,focol2823,2016/5/18
0,focol2824,2016/5/18
0,focol2825,2016/5/18
0,focol2826,2016/5/18
0,focol2827,2016/5/18
0,focol2828,2016/5/18
0,focol2829,2016/5/18
0,focol2830,2016/5/18
0,focol2831,2016/5/18
0,focol2832,2016/5/18
0,focol2833,2016/5/18
0,focol2834,2016/5/18
0,focol2835,2016/5/18
0,focol2836,2016/5/18
0,focol2837,2016/5/18
0,focol2838,2016/5/18
0,focol2839,2016/5/18
0,focol2840-1,2016/5/18
0,focol2840-2,2016/5/18
0,focol2841,2016/5/18
0,focol2842,2016/5/18
0,focol2843,2016/5/18
0,focol2844,2016/5/18
0,focol2845,2016/5/18
0,focol2846,2016/5/18
0,focol2847,2016/5/18
0,focol2848,2016/5/18
0,focol2849,2016/5/18
0,focol2850,2016/5/18
0,focol2851,2016/5/18
0,focol2852,2016/5/18
0,focol2853,2016/5/18
0,focol2854,2016/5/18
0,focol2855,2016/5/18
0,focol2856,2016/5/18
0,focol2857,2016/5/18
0,focol2858,2016/5/18
0,focol2859-1,2016/5/18
0,focol2859-2,2016/5/18
0,focol2860,2016/5/18
0,focol2861,2016/5/18
0,focol2862,2016/5/18
0,focol2863,2016/5/18
0,focol2864,2016/5/18
0,focol2865,2016/5/18
0,focol2866,2016/5/18
0,focol2867,2016/5/18
0,focol2868,2016/5/18
0,focol2869,2016/5/18
0,focol2870,2016/5/18
0,focol2871,2016/5/18
0,focol2872,2016/5/18
0,focol2873,2016/5/18
0,focol2874,2016/5/18
0,focol2875,2016/5/18
0,focol2876,2016/5/18
0,focol2877,2016/5/18
0,focol2878,2016/5/18
0,focol2879,2016/5/18
0,focol2880,2016/5/18
0,focol2881,2016/5/18
0,focol2882,2016/5/18
0,focol2883,2016/5/18
0,focol2884,2016/5/18
0,focol2885,2016/5/18
0,focol2886,2016/5/19
0,focol2887,2016/5/19
0,focol2888,2016/5/19
0,focol2889,2016/5/19
0,focol2890,2016/5/19
0,focol2891,2016/5/19
0,focol2892,2016/5/19
0,focol2893,2016/5/19
0,focol2894,2016/5/19
0,focol2895,2016/5/19
0,focol2896,2016/5/19
0,focol2897,2016/5/19
0,focol2898,2016/5/19
0,focol2899,2016/5/19
0,focol2900,2016/5/19
0,focol2901,2016/5/19
0,focol2902,2016/5/19
0,focol2903,2016/5/19
0,focol2904,2016/5/19
0,focol2905,2016/5/19
0,focol2906,2016/5/19
0,focol2907,2016/5/19
0,focol2908,2016/5/19
0,focol2909,2016/5/19
0,focol2910,2016/5/19
0,focol2911,2016/5/19
0,focol2912,2016/5/19
0,focol2913,2016/5/19
0,focol2914,2016/5/19
0,focol2915,2016/5/19
0,focol2916,2016/5/19
0,focol2917,2016/5/19
0,focol2918-1,2016/5/19
0,focol2918-2,2016/5/19
0,focol2918-3,2016/5/19
0,focol2919,2016/5/19
0,focol2920,2016/5/19
0,focol2921,2016/5/19
0,focol2922,2016/5/19
0,focol2923,2016/5/19
0,focol2924,2016/5/19
0,focol2925,2016/5/19
0,focol2926,2016/5/19
0,focol2927,2016/5/19
0,focol2928,2016/5/19
0,focol2929,2016/5/19
0,focol2930,2016/5/19
0,focol2931,2016/5/19
0,focol2932,2016/5/19
0,focol2933,2016/5/19
0,focol2934,2016/5/19
0,focol2935,2016/5/19
0,focol2936,2016/5/19
0,focol2937,2016/5/19
0,focol2938,2016/5/19
0,focol2939,2016/5/19
0,focol2940,2016/5/19
0,focol2941,2016/5/19
0,focol2942,2016/5/19
0,focol2943,2016/5/19
0,focol2944,2016/5/19
0,focol2945,2016/5/19
0,focol2946,2016/5/19
0,focol2947,2016/5/19
0,focol2948,2016/5/19
0,focol2949,2016/5/19
0,focol2950,2016/5/19
0,focol2951,2016/5/19
0,focol2952,2016/5/19
0,focol2953,2016/5/19
0,focol2954-1,2016/5/19
0,focol2954-2,2016/5/19
0,focol2955-1,2016/5/19
0,focol2955-2,2016/5/19
0,focol2955-3,2016/5/19
0,focol2956,2016/5/19
0,focol2957,2016/5/19
0,focol2958,2016/5/19
0,focol2959,2016/5/19
0,focol2960,2016/5/19
0,focol2961,2016/5/19
0,focol2962,2016/5/19
0,focol2963,2016/5/19
0,focol2964,2016/5/19
0,focol2965,2016/5/19
0,focol2966,2016/5/19
0,focol2967,2016/5/19
0,focol2968,2016/5/19
0,focol2969,2016/5/19
0,focol2970,2016/5/19
0,focol2971,2016/5/19
0,focol2972,2016/5/19
0,focol2973,2016/5/19
0,focol2974,2016/5/19
0,focol2975,2016/5/19
0,focol2976,2016/5/19
0,focol2977,2016/5/19
0,focol2979,2016/5/19
0,focol2980,2016/8/05
0,focol2981,2016/8/05
0,gpiboro-a712,2012/4/18
0,gpih-be0017,2011/4/04
0,gpih-be1301,2011/4/04
0,gpih-be4505,2012/4/23
0,gpih-be4507,2012/4/24
0,gpih-be4508,2012/9/03
0,gpih-be4509,2012/4/06
0,gpih-be4510,2012/4/26
0,gpih-be4511,2012/4/27
0,gxnu120081,2017/4/11
0,gxnu150025,2017/4/11
0,gxnu150067,2017/4/11
0,gzg-bst03872,2011/4/04
0,gzg-bst04158,2011/4/04
0,gzg-bst04162,2011/4/04
0,gzg-bst04215,2011/4/04
0,gzg-bst04275,2011/4/05
0,gzg-bst04458,2011/4/04
0,gzg-bst04621,2011/4/05
0,gzg-bst04651,2011/4/05
0,gzg-bst04660,2011/4/05
0,gzg-bst04661,2011/4/05
0,gzg-bst04670,2011/4/04
0,gzg-bst04671,2011/4/04
0,gzg-bst04672,2011/4/04
0,gzg-bst04673,2011/4/05
0,gzg-bst04674,2011/4/05
0,gzg-bst04675,2011/4/05
0,gzg-bst04676,2011/4/05
0,gzg-bst04982,2011/4/05
0,gzg-bst05034,2011/4/05
0,gzg-bst05036,2011/4/04
0,gzg-w14552b,2011/4/04
0,hjf001,2012/3/21
0,hjf002,2012/9/07
0,hjf006,2012/4/06
0,hjf009,2012/4/06
0,hjf013,2012/4/18
0,hjr102(39)-4,2005/12/14
0,iccdrs0002584,2008/5/21
0,iccdrs0002606,2008/5/21
0,iccdrs0002607,2008/5/21
0,iccdrs0003685,2008/7/30
0,iccdrs0003692,2008/8/26
0,iccdrs0012776,2009/3/31
0,iccdrs0013038,2009/3/31
0,iccdrs0013052,2009/3/31
0,igrarc112-1,2014/9/05
0,igrba010,2013/4/09
0,igrba012,2013/4/09
0,igrba013,2012/6/14
0,igrbu001,2013/3/28
0,igrbu002,2016/6/16
0,inb0003200229,2012/3/26
0,inb0003200953,2012/1/04
0,inb0003201099,2014/6/30
0,inb0003203872,2012/1/04
0,inb0003204410,2012/4/20
0,inb0003205038,2012/4/17
0,inb0003207423,2013/7/30
0,inb0003207483,2014/4/18
0,inb0003207486,2014/4/18
0,inb0003207501,2017/4/18
0,inb0003207616,2007/10/24
0,inb0003210597,2013/4/24
0,inb0003210732,2009/8/25
0,inb0003211782,2014/4/18
0,inb0003211882,2009/3/25
0,inb0003212178,2009/11/04
0,inb0003212671,2013/7/30
0,inb0003213317,2012/1/23
0,inb0003213400,2014/4/18
0,inb0003213441,2009/8/25
0,inb0003213490,2009/11/04
0,inb0003213589,2018/11/08
0,inb0003213755,2014/4/18
0,inb0003213761,2014/4/18
0,inb0003213947,2014/4/18
0,inb0003214187,2009/11/04
0,inb0003214413,2009/8/25
0,inb0003214434,2009/8/25
0,inb0003214454,2009/10/07
0,inb0003224553,2014/4/18
0,inb0003224686,2013/12/16
0,inb0003226251,2012/1/23
0,inb0003231371,2012/1/23
0,inb0003238370,2012/3/20
0,inb0003240443,2012/1/23
0,inb0003240567,2012/1/23
0,inb0003604676,2012/3/16
0,inb0003604679,2012/3/16
0,inb0003605598,2014/4/18
0,inb0003605812,2012/2/03
0,inb0003605864,2018/1/26
0,inb0003605921,2012/1/04
0,inb0003607297,2012/1/04
0,inb0003607980,2012/2/03
0,inb0003613109,2012/4/02
0,inb0003613114,2012/4/02
0,inb0003615180,2018/1/26
0,inb0003617003,2012/1/04
0,inb0003617154,2007/12/06
0,inb0003618071,2012/4/20
0,inb0003618275,2014/4/18
0,inb0003619508,2012/1/23
0,inb0003619741,2015/3/06
0,inb0003621500,2007/1/30
0,inb0003622334,2013/11/12
0,inb0003622434,2009/11/04
0,inb0003622456,2014/4/18
0,inb0003622578,2012/4/17
0,inb0003622661,2013/11/25
0,inb0003622662,2009/11/04
0,inb0003655655,2012/3/26
0,inb0003659250,2009/8/25
0,inb0003659251,2009/11/09
0,inb0003659278,2014/3/11
0,inb0003659292,2014/4/18
0,inb0003659308,2009/8/25
0,inb0003659311,2009/1/16
0,inb0003659320,2013/4/24
0,inb0003659353,2014/3/11
0,inb0003659381,2012/3/22
0,inb0003659397,2012/2/03
0,inb0003659427,2013/4/24
0,inb0003662341,2012/1/17
0,inb0003662376,2012/1/17
0,inb0003662377,2012/1/10
0,inb0003662387,2009/11/03
0,inb0003662391,2012/1/17
0,inb0003662421,2007/12/07
0,inb0003662431,2012/1/04
0,inb0003662434,2012/1/10
0,inb0003662435,2007/11/09
0,inb0003662437,2007/11/09
0,inb0003662571,2013/4/24
0,inb0003665062,2009/8/25
0,inb0003665110,2013/7/30
0,inb0003665417,2013/4/24
0,inb0003665629,2015/10/29
0,inb0003666649,2015/3/06
0,inb0003666747,2019/5/08
0,inb0003666839,2014/4/18
0,inb0003667720,2013/2/27
0,inb0003668047,2014/4/18
0,inb0003668201,2017/6/09
0,inb0003678142,2010/12/03
0,inb0003679758,2012/10/11
0,inb0003679878,2014/4/18
0,inb0003679932,2014/6/30
0,inb0003679951,2014/4/18
0,inb0003680492,2009/12/11
0,inb0003687547,2014/4/18
0,inb0003689222,2014/4/18
0,inb0003690222,2014/4/18
0,inb0003690672,2009/12/11
0,inb0003692955,2014/4/18
0,inb0003692957,2009/3/25
0,inb0003692959,2010/11/19
0,inb0003692962,2013/11/12
0,inb0003692968,2012/1/23
0,inb0003692970,2012/1/23
0,inb0003692975,2012/1/23
0,inb0003692983,2012/1/23
0,inb0003692992,2012/1/23
0,inb0003692993,2012/1/23
0,inb0003694924,2014/4/18
0,inb0003695248,2017/6/09
0,inb0003698551,2017/6/09
0,inb0003698567,2009/12/21
0,inb0003699892,2012/9/06
